state,district,year,Season,crop,area,production
Telangana ,MEDAK,2008,Rabi       ,Other  Rabi pulses,75,3
Telangana ,MEDAK,2008,Rabi       ,Rice,45254,150967
Telangana ,MEDAK,2008,Rabi       ,Safflower,6994,3049
Telangana ,MEDAK,2008,Rabi       ,Sesamum,73,18
Telangana ,MEDAK,2008,Rabi       ,Wheat,3080,3865
Telangana ,MEDAK,2008,Whole Year ,Banana,552,14057
Telangana ,MEDAK,2008,Whole Year ,Coriander,1195,699
Telangana ,MEDAK,2008,Whole Year ,Dry ginger,1237,8751
Telangana ,MEDAK,2008,Whole Year ,Potato,3246,31856
Telangana ,MEDAK,2008,Whole Year ,Sugarcane,26002,2073360
Telangana ,MEDAK,2008,Whole Year ,Sunflower,15637,28187
Telangana ,MEDAK,2008,Whole Year ,Tobacco,37,130
Telangana ,MEDAK,2008,Whole Year ,Turmeric,1872,5594
Telangana ,MEDAK,2009,Kharif     ,Arhar/Tur,25186,6372
Telangana ,MEDAK,2009,Kharif     ,Bajra,266,129
Telangana ,MEDAK,2009,Kharif     ,Castor seed,583,230
Telangana ,MEDAK,2009,Kharif     ,Cotton(lint),66019,53980
Telangana ,MEDAK,2009,Kharif     ,Dry chillies,1450,1527
Telangana ,MEDAK,2009,Kharif     ,Groundnut,124,44
Telangana ,MEDAK,2009,Kharif     ,Jowar,19329,11230
Telangana ,MEDAK,2009,Kharif     ,Maize,105157,100635
Telangana ,MEDAK,2009,Kharif     ,Moong(Green Gram),55365,886
Telangana ,MEDAK,2009,Kharif     ,Onion,233,1743
Telangana ,MEDAK,2009,Kharif     ,Rice,49470,133272
Telangana ,MEDAK,2009,Kharif     ,Sesamum,685,70
Telangana ,MEDAK,2009,Kharif     ,Soyabean,4366,947
Telangana ,MEDAK,2009,Kharif     ,Urad,23743,
Telangana ,MEDAK,2009,Rabi       ,Arhar/Tur,694,176
Telangana ,MEDAK,2009,Rabi       ,Dry chillies,967,3656
Telangana ,MEDAK,2009,Rabi       ,Gram,44632,54005
Telangana ,MEDAK,2009,Rabi       ,Groundnut,2069,3749
Telangana ,MEDAK,2009,Rabi       ,Horse-gram,105,31
Telangana ,MEDAK,2009,Rabi       ,Jowar,17432,21511
Telangana ,MEDAK,2009,Rabi       ,Linseed,571,84
Telangana ,MEDAK,2009,Rabi       ,Maize,5920,19489
Telangana ,MEDAK,2009,Rabi       ,Moong(Green Gram),115,53
Telangana ,MEDAK,2009,Rabi       ,Onion,3156,63259
Telangana ,MEDAK,2009,Rabi       ,Other  Rabi pulses,142,69
Telangana ,MEDAK,2009,Rabi       ,Rapeseed &Mustard,47,28
Telangana ,MEDAK,2009,Rabi       ,Rice,33645,99421
Telangana ,MEDAK,2009,Rabi       ,Safflower,6696,2839
Telangana ,MEDAK,2009,Rabi       ,Sesamum,146,48
Telangana ,MEDAK,2009,Rabi       ,Urad,3,2
Telangana ,MEDAK,2009,Rabi       ,Wheat,2948,2574
Telangana ,MEDAK,2009,Whole Year ,Banana,798,24058
Telangana ,MEDAK,2009,Whole Year ,Coriander,1718,830
Telangana ,MEDAK,2009,Whole Year ,Dry ginger,1641,14725
Telangana ,MEDAK,2009,Whole Year ,Garlic,359,1305
Telangana ,MEDAK,2009,Whole Year ,Potato,3270,40398
Telangana ,MEDAK,2009,Whole Year ,Sugarcane,17127,1398756
Telangana ,MEDAK,2009,Whole Year ,Sunflower,14820,20154
Telangana ,MEDAK,2009,Whole Year ,Tobacco,79,150
Telangana ,MEDAK,2009,Whole Year ,Turmeric,1384,4198
Telangana ,MEDAK,2010,Kharif     ,Arhar/Tur,29766,20836
Telangana ,MEDAK,2010,Kharif     ,Bajra,406,294
Telangana ,MEDAK,2010,Kharif     ,Castor seed,732,358
Telangana ,MEDAK,2010,Kharif     ,Cotton(lint),78392,127733
Telangana ,MEDAK,2010,Kharif     ,Dry chillies,1490,1490
Telangana ,MEDAK,2010,Kharif     ,Groundnut,107,69
Telangana ,MEDAK,2010,Kharif     ,Jowar,21232,24162
Telangana ,MEDAK,2010,Kharif     ,Maize,94032,332403
Telangana ,MEDAK,2010,Kharif     ,Moong(Green Gram),50039,35027
Telangana ,MEDAK,2010,Kharif     ,Onion,342,2831
Telangana ,MEDAK,2010,Kharif     ,Ragi,2,2
Telangana ,MEDAK,2010,Kharif     ,Rice,81914,285893
Telangana ,MEDAK,2010,Kharif     ,Sesamum,647,116
Telangana ,MEDAK,2010,Kharif     ,Soyabean,3810,3791
Telangana ,MEDAK,2010,Kharif     ,Urad,22987,16941
Telangana ,MEDAK,2010,Rabi       ,Arhar/Tur,17,12
Telangana ,MEDAK,2010,Rabi       ,Dry chillies,1181,3531
Telangana ,MEDAK,2010,Rabi       ,Gram,35000,41090
Telangana ,MEDAK,2010,Rabi       ,Groundnut,1224,1980
Telangana ,MEDAK,2010,Rabi       ,Horse-gram,306,124
Telangana ,MEDAK,2010,Rabi       ,Jowar,16025,17531
Telangana ,MEDAK,2010,Rabi       ,Linseed,545,141
Telangana ,MEDAK,2010,Rabi       ,Maize,6100,21844
Telangana ,MEDAK,2010,Rabi       ,Moong(Green Gram),34,19
Telangana ,MEDAK,2010,Rabi       ,Onion,4337,69908
Telangana ,MEDAK,2010,Rabi       ,Other  Rabi pulses,226,122
Telangana ,MEDAK,2010,Rabi       ,Rapeseed &Mustard,2,5
Telangana ,MEDAK,2010,Rabi       ,Rice,62644,229026
Telangana ,MEDAK,2010,Rabi       ,Safflower,6110,4143
Telangana ,MEDAK,2010,Rabi       ,Sesamum,105,35
Telangana ,MEDAK,2010,Rabi       ,Wheat,2758,3594
Telangana ,MEDAK,2010,Whole Year ,Banana,727,23713
Telangana ,MEDAK,2010,Whole Year ,Coriander,1116,610
Telangana ,MEDAK,2010,Whole Year ,Dry ginger,1561,18549
Telangana ,MEDAK,2010,Whole Year ,Garlic,313,765
Telangana ,MEDAK,2010,Whole Year ,Ginger,1561,18549
Telangana ,MEDAK,2010,Whole Year ,Potato,3827,44424
Telangana ,MEDAK,2010,Whole Year ,Sugarcane,23128,1720994
Telangana ,MEDAK,2010,Whole Year ,Sunflower,8362,12464
Telangana ,MEDAK,2010,Whole Year ,Tobacco,52,135
Telangana ,MEDAK,2010,Whole Year ,Turmeric,1216,3416
Telangana ,MEDAK,2011,Kharif     ,Arhar/Tur,31168,11875
Telangana ,MEDAK,2011,Kharif     ,Bajra,323,202
Telangana ,MEDAK,2011,Kharif     ,Castor seed,634,247
Telangana ,MEDAK,2011,Kharif     ,Cotton(lint),93076,163157
Telangana ,MEDAK,2011,Kharif     ,Cowpea(Lobia),704,167
Telangana ,MEDAK,2011,Kharif     ,Dry chillies,1492,1771
Telangana ,MEDAK,2011,Kharif     ,Groundnut,30,22
Telangana ,MEDAK,2011,Kharif     ,Jowar,15748,23433
Telangana ,MEDAK,2011,Kharif     ,Maize,104876,292289
Telangana ,MEDAK,2011,Kharif     ,Moong(Green Gram),33676,24482
Telangana ,MEDAK,2011,Kharif     ,Onion,438,4942
Telangana ,MEDAK,2011,Kharif     ,Other Kharif pulses,135,45
Telangana ,MEDAK,2011,Kharif     ,Ragi,6,7
Telangana ,MEDAK,2011,Kharif     ,Rice,90400,285575
Telangana ,MEDAK,2011,Kharif     ,Sesamum,463,138
Telangana ,MEDAK,2011,Kharif     ,Soyabean,6244,7237
Telangana ,MEDAK,2011,Kharif     ,Urad,18883,13992
Telangana ,MEDAK,2011,Rabi       ,Arhar/Tur,11,4
Telangana ,MEDAK,2011,Rabi       ,Cowpea(Lobia),664,529
Telangana ,MEDAK,2011,Rabi       ,Dry chillies,335,1090
Telangana ,MEDAK,2011,Rabi       ,Gram,27027,29054
Telangana ,MEDAK,2011,Rabi       ,Groundnut,1150,959
Telangana ,MEDAK,2011,Rabi       ,Horse-gram,298,46
Telangana ,MEDAK,2011,Rabi       ,Jowar,13021,15156
Telangana ,MEDAK,2011,Rabi       ,Linseed,383,82
Telangana ,MEDAK,2011,Rabi       ,Maize,11819,49793
Telangana ,MEDAK,2011,Rabi       ,Onion,4283,130105
Telangana ,MEDAK,2011,Rabi       ,Other  Rabi pulses,155,94
Telangana ,MEDAK,2011,Rabi       ,Rice,46632,121383
Telangana ,MEDAK,2011,Rabi       ,Safflower,6214,4536
Telangana ,MEDAK,2011,Rabi       ,Sesamum,61,22
Telangana ,MEDAK,2011,Rabi       ,Wheat,2539,3405
Telangana ,MEDAK,2011,Whole Year ,Banana,381,14161
Telangana ,MEDAK,2011,Whole Year ,Coriander,1096,619
Telangana ,MEDAK,2011,Whole Year ,Dry ginger,1417,17056
Telangana ,MEDAK,2011,Whole Year ,Garlic,161,361
Telangana ,MEDAK,2011,Whole Year ,Potato,4297,38853
Telangana ,MEDAK,2011,Whole Year ,Sugarcane,25205,2215424
Telangana ,MEDAK,2011,Whole Year ,Sunflower,9725,11253
Telangana ,MEDAK,2011,Whole Year ,Tobacco,12,18
Telangana ,MEDAK,2011,Whole Year ,Turmeric,2091,6566
Telangana ,MEDAK,2013,Kharif     ,Arhar/Tur,26772,15447
Telangana ,MEDAK,2013,Kharif     ,Bajra,232,219
Telangana ,MEDAK,2013,Kharif     ,Banana,545,16973
Telangana ,MEDAK,2013,Kharif     ,Castor seed,172,122
Telangana ,MEDAK,2013,Kharif     ,Cotton(lint),122299,299547
Telangana ,MEDAK,2013,Kharif     ,Cowpea(Lobia),581,501
Telangana ,MEDAK,2013,Kharif     ,Dry chillies,358,286
Telangana ,MEDAK,2013,Kharif     ,Ginger,1713,12346
Telangana ,MEDAK,2013,Kharif     ,Groundnut,56,50
Telangana ,MEDAK,2013,Kharif     ,Jowar,7584,7705
Telangana ,MEDAK,2013,Kharif     ,Maize,125391,458931
Telangana ,MEDAK,2013,Kharif     ,Mesta,18,165
Telangana ,MEDAK,2013,Kharif     ,Moong(Green Gram),23737,15904
Telangana ,MEDAK,2013,Kharif     ,Onion,256,4814
Telangana ,MEDAK,2013,Kharif     ,Other Kharif pulses,55,33
Telangana ,MEDAK,2013,Kharif     ,other oilseeds,32,55
Telangana ,MEDAK,2013,Kharif     ,Ragi,10,14
Telangana ,MEDAK,2013,Kharif     ,Rice,108639,393985
Telangana ,MEDAK,2013,Kharif     ,Sesamum,162,37
Telangana ,MEDAK,2013,Kharif     ,Sugarcane,21419,1857006
Telangana ,MEDAK,2013,Kharif     ,Sunflower,198,170
Telangana ,MEDAK,2013,Kharif     ,Turmeric,1385,3974
Telangana ,MEDAK,2013,Kharif     ,Urad,13172,10077
Telangana ,MEDAK,2013,Rabi       ,Castor seed,1216,860
Telangana ,MEDAK,2013,Rabi       ,Cowpea(Lobia),623,510
Telangana ,MEDAK,2013,Rabi       ,Gram,19883,31554
Telangana ,MEDAK,2013,Rabi       ,Groundnut,1399,1792
Telangana ,MEDAK,2013,Rabi       ,Horse-gram,302,144
Telangana ,MEDAK,2013,Rabi       ,Jowar,7584,7705
Telangana ,MEDAK,2013,Rabi       ,Linseed,111,54
Telangana ,MEDAK,2013,Rabi       ,Maize,17990,74479
Telangana ,MEDAK,2013,Rabi       ,Masoor,382,196
Telangana ,MEDAK,2013,Rabi       ,Moong(Green Gram),1,1
Telangana ,MEDAK,2013,Rabi       ,Onion,3722,165729
Telangana ,MEDAK,2013,Rabi       ,Rapeseed &Mustard,4,3
Telangana ,MEDAK,2013,Rabi       ,Rice,62331,230500
Telangana ,MEDAK,2013,Rabi       ,Sesamum,108,43
Telangana ,MEDAK,2013,Rabi       ,Sunflower,7354,9244
Telangana ,MEDAK,2013,Rabi       ,Tobacco,37,46
Telangana ,MEDAK,2013,Rabi       ,Wheat,2118,1711
Telangana ,MEDAK,2013,Whole Year ,Castor seed,1388,982
Telangana ,MEDAK,2013,Whole Year ,Coriander,471,337
Telangana ,MEDAK,2013,Whole Year ,Dry ginger,1713,12346
Telangana ,MEDAK,2013,Whole Year ,Potato,2997,38830
Telangana ,MEDAK,2013,Whole Year ,Safflower,3915,2388
Telangana ,MEDAK,2013,Whole Year ,Soyabean,15597,21758
Telangana ,MEDAK,2014,Kharif     ,Arhar/Tur,22001,6996
Telangana ,MEDAK,2014,Kharif     ,Bajra,294,275
Telangana ,MEDAK,2014,Kharif     ,Banana,904,37703
Telangana ,MEDAK,2014,Kharif     ,Castor seed,423,244
Telangana ,MEDAK,2014,Kharif     ,Cotton(lint),133703,233587
Telangana ,MEDAK,2014,Kharif     ,Cowpea(Lobia),473,505
Telangana ,MEDAK,2014,Kharif     ,Dry chillies,291,134
Telangana ,MEDAK,2014,Kharif     ,Ginger,2164,16373
Telangana ,MEDAK,2014,Kharif     ,Groundnut,35,31
Telangana ,MEDAK,2014,Kharif     ,Jowar,7006,7714
Telangana ,MEDAK,2014,Kharif     ,Maize,110476,170464
Telangana ,MEDAK,2014,Kharif     ,Moong(Green Gram),14940,8232
Telangana ,MEDAK,2014,Kharif     ,Onion,148,2301
Telangana ,MEDAK,2014,Kharif     ,Other Kharif pulses,39,36
Telangana ,MEDAK,2014,Kharif     ,other oilseeds,36,47
Telangana ,MEDAK,2014,Kharif     ,Ragi,5,6
Telangana ,MEDAK,2014,Kharif     ,Rice,73983,234342
Telangana ,MEDAK,2014,Kharif     ,Sesamum,364,72
Telangana ,MEDAK,2014,Kharif     ,Soyabean,24550,22261
Telangana ,MEDAK,2014,Kharif     ,Sugarcane,22076,1997436
Telangana ,MEDAK,2014,Kharif     ,Sunflower,102,104
Telangana ,MEDAK,2014,Kharif     ,Turmeric,1566,3715
Telangana ,MEDAK,2014,Kharif     ,Urad,8255,5069
Telangana ,MEDAK,2014,Rabi       ,Bajra,9,8
Telangana ,MEDAK,2014,Rabi       ,Castor seed,563,325
Telangana ,MEDAK,2014,Rabi       ,Cowpea(Lobia),494,556
Telangana ,MEDAK,2014,Rabi       ,Gram,10104,10902
Telangana ,MEDAK,2014,Rabi       ,Groundnut,771,922
Telangana ,MEDAK,2014,Rabi       ,Horse-gram,273,104
Telangana ,MEDAK,2014,Rabi       ,Jowar,5027,5022
Telangana ,MEDAK,2014,Rabi       ,Maize,17149,56043
Telangana ,MEDAK,2014,Rabi       ,Masoor,54,21
Telangana ,MEDAK,2014,Rabi       ,Moong(Green Gram),57,34
Telangana ,MEDAK,2014,Rabi       ,Onion,2543,68536
Telangana ,MEDAK,2014,Rabi       ,Potato,2408,28990
Telangana ,MEDAK,2014,Rabi       ,Rice,36910,128742
Telangana ,MEDAK,2014,Rabi       ,Safflower,1561,846
Telangana ,MEDAK,2014,Rabi       ,Sesamum,246,115
Telangana ,MEDAK,2014,Rabi       ,Sunflower,7144,12445
Telangana ,MEDAK,2014,Rabi       ,Tobacco,22,43
Telangana ,MEDAK,2014,Rabi       ,Urad,29,12
Telangana ,MEDAK,2014,Rabi       ,Wheat,1246,933
Telangana ,MEDAK,2014,Whole Year ,Coriander,288,69
Telangana ,MEDAK,2014,Whole Year ,Linseed,45,18
Telangana ,NALGONDA,1997,Kharif     ,Arhar/Tur,26100,2800
Telangana ,NALGONDA,1997,Kharif     ,Bajra,17300,6600
Telangana ,NALGONDA,1997,Kharif     ,Castor seed,74000,20300
Telangana ,NALGONDA,1997,Kharif     ,Cotton(lint),51400,65300
Telangana ,NALGONDA,1997,Kharif     ,Dry chillies,3500,7200
Telangana ,NALGONDA,1997,Kharif     ,Groundnut,42200,17900
Telangana ,NALGONDA,1997,Kharif     ,Jowar,13100,3900
Telangana ,NALGONDA,1997,Kharif     ,Maize,2000,5500
Telangana ,NALGONDA,1997,Kharif     ,Moong(Green Gram),43100,5000
Telangana ,NALGONDA,1997,Kharif     ,Rice,149100,369500
Telangana ,NALGONDA,1997,Kharif     ,Sugarcane,300,19100
Telangana ,NALGONDA,1997,Kharif     ,Sunflower,4800,2100
Telangana ,NALGONDA,1997,Kharif     ,Tobacco,600,700
Telangana ,NALGONDA,1997,Rabi       ,Dry chillies,1500,3200
Telangana ,NALGONDA,1997,Rabi       ,Gram,500,100
Telangana ,NALGONDA,1997,Rabi       ,Groundnut,11600,8400
Telangana ,NALGONDA,1997,Rabi       ,Horse-gram,4300,1000
Telangana ,NALGONDA,1997,Rabi       ,Jowar,18700,7100
Telangana ,NALGONDA,1997,Rabi       ,Maize,400,1200
Telangana ,NALGONDA,1997,Rabi       ,Rice,62600,150300
Telangana ,NALGONDA,1997,Rabi       ,Sesamum,5500,200
Telangana ,NALGONDA,1997,Rabi       ,Sunflower,1300,400
Telangana ,NALGONDA,1997,Rabi       ,Urad,20000,3100
Telangana ,NALGONDA,1998,Kharif     ,Arhar/Tur,26400,11900
Telangana ,NALGONDA,1998,Kharif     ,Bajra,19200,10300
Telangana ,NALGONDA,1998,Kharif     ,Castor seed,66300,16200
Telangana ,NALGONDA,1998,Kharif     ,Cotton(lint),112700,128600
Telangana ,NALGONDA,1998,Kharif     ,Dry chillies,7900,31100
Telangana ,NALGONDA,1998,Kharif     ,Groundnut,37200,25300
Telangana ,NALGONDA,1998,Kharif     ,Jowar,13600,5900
Telangana ,NALGONDA,1998,Kharif     ,Maize,1700,5800
Telangana ,NALGONDA,1998,Kharif     ,Moong(Green Gram),43600,22100
Telangana ,NALGONDA,1998,Kharif     ,Rice,164300,491600
Telangana ,NALGONDA,1998,Kharif     ,Sunflower,2200,1600
Telangana ,NALGONDA,1998,Rabi       ,Dry chillies,1900,4400
Telangana ,NALGONDA,1998,Rabi       ,Gram,400,100
Telangana ,NALGONDA,1998,Rabi       ,Groundnut,16800,17100
Telangana ,NALGONDA,1998,Rabi       ,Horse-gram,4600,900
Telangana ,NALGONDA,1998,Rabi       ,Jowar,16200,6300
Telangana ,NALGONDA,1998,Rabi       ,Maize,100,500
Telangana ,NALGONDA,1998,Rabi       ,Rice,153700,431500
Telangana ,NALGONDA,1998,Rabi       ,Sesamum,5900,2000
Telangana ,NALGONDA,1998,Rabi       ,Sunflower,500,200
Telangana ,NALGONDA,1998,Rabi       ,Urad,2700,900
Telangana ,NALGONDA,1998,Whole Year ,Sugarcane,100,7000
Telangana ,NALGONDA,1998,Whole Year ,Tobacco,300,500
Telangana ,NALGONDA,1999,Kharif     ,Bajra,17044,11675
Telangana ,NALGONDA,1999,Kharif     ,Castor seed,69288,15590
Telangana ,NALGONDA,1999,Kharif     ,Cotton(lint),90658,103457
Telangana ,NALGONDA,1999,Kharif     ,Groundnut,37769,17072
Telangana ,NALGONDA,1999,Kharif     ,Jowar,12593,6435
Telangana ,NALGONDA,1999,Kharif     ,Maize,1108,3595
Telangana ,NALGONDA,1999,Kharif     ,Masoor,29037,8276
Telangana ,NALGONDA,1999,Kharif     ,Moong(Green Gram),41853,19838
Telangana ,NALGONDA,1999,Kharif     ,Rice,175702,420279
Telangana ,NALGONDA,1999,Kharif     ,Sesamum,7233,962
Telangana ,NALGONDA,1999,Rabi       ,Gram,256,169
Telangana ,NALGONDA,1999,Rabi       ,Groundnut,10767,10164
Telangana ,NALGONDA,1999,Rabi       ,Horse-gram,2745,752
Telangana ,NALGONDA,1999,Rabi       ,Jowar,10027,2597
Telangana ,NALGONDA,1999,Rabi       ,Maize,243,934
Telangana ,NALGONDA,1999,Rabi       ,Masoor,37,11
Telangana ,NALGONDA,1999,Rabi       ,Rice,63295,155769
Telangana ,NALGONDA,1999,Rabi       ,Safflower,65,33
Telangana ,NALGONDA,1999,Rabi       ,Urad,8440,2194
Telangana ,NALGONDA,1999,Whole Year ,Dry chillies,10315,22522
Telangana ,NALGONDA,1999,Whole Year ,Sugarcane,186,12296
Telangana ,NALGONDA,1999,Whole Year ,Tobacco,159,237
Telangana ,NALGONDA,2000,Kharif     ,Arhar/Tur,29954,9226
Telangana ,NALGONDA,2000,Kharif     ,Bajra,16133,9438
Telangana ,NALGONDA,2000,Kharif     ,Castor seed,82927,21396
Telangana ,NALGONDA,2000,Kharif     ,Cotton(lint),97120,86837
Telangana ,NALGONDA,2000,Kharif     ,Dry chillies,7944,8230
Telangana ,NALGONDA,2000,Kharif     ,Groundnut,32674,18493
Telangana ,NALGONDA,2000,Kharif     ,Jowar,11924,6677
Telangana ,NALGONDA,2000,Kharif     ,Maize,2639,6777
Telangana ,NALGONDA,2000,Kharif     ,Mesta,4,35
Telangana ,NALGONDA,2000,Kharif     ,Moong(Green Gram),51862,17996
Telangana ,NALGONDA,2000,Kharif     ,Other Kharif pulses,4,0
Telangana ,NALGONDA,2000,Kharif     ,Rice,176488,560173
Telangana ,NALGONDA,2000,Kharif     ,Sesamum,7834,987
Telangana ,NALGONDA,2000,Kharif     ,Sunflower,1047,835
Telangana ,NALGONDA,2000,Rabi       ,Arhar/Tur,46,14
Telangana ,NALGONDA,2000,Rabi       ,Bajra,5,3
Telangana ,NALGONDA,2000,Rabi       ,Dry chillies,1314,3038
Telangana ,NALGONDA,2000,Rabi       ,Gram,229,164
Telangana ,NALGONDA,2000,Rabi       ,Groundnut,12943,18923
Telangana ,NALGONDA,2000,Rabi       ,Horse-gram,1982,388
Telangana ,NALGONDA,2000,Rabi       ,Jowar,6788,1568
Telangana ,NALGONDA,2000,Rabi       ,Maize,145,666
Telangana ,NALGONDA,2000,Rabi       ,Onion,7,176
Telangana ,NALGONDA,2000,Rabi       ,Other  Rabi pulses,784,360
Telangana ,NALGONDA,2000,Rabi       ,Ragi,8,14
Telangana ,NALGONDA,2000,Rabi       ,Rice,85813,236243
Telangana ,NALGONDA,2000,Rabi       ,Safflower,237,104
Telangana ,NALGONDA,2000,Rabi       ,Urad,6113,1803
Telangana ,NALGONDA,2000,Whole Year ,Banana,13,333
Telangana ,NALGONDA,2000,Whole Year ,Coconut ,20,202356
Telangana ,NALGONDA,2000,Whole Year ,Coriander,470,123
Telangana ,NALGONDA,2000,Whole Year ,Sugarcane,112,2573
Telangana ,NALGONDA,2000,Whole Year ,Tobacco,36,
Telangana ,NALGONDA,2000,Whole Year ,Turmeric,47,236
Telangana ,NALGONDA,2001,Kharif     ,Arhar/Tur,23250,6092
Telangana ,NALGONDA,2001,Kharif     ,Bajra,9786,4325
Telangana ,NALGONDA,2001,Kharif     ,Castor seed,64705,17988
Telangana ,NALGONDA,2001,Kharif     ,Cotton(lint),113516,102832
Telangana ,NALGONDA,2001,Kharif     ,Dry chillies,7460,20731
Telangana ,NALGONDA,2001,Kharif     ,Groundnut,20457,16263
